order_id,customer_id,order_date,order_status,payment_mode,product_id,product_category,order_value,discount_value,promised_delivery_date,actual_delivery_date,city,state,is_repeat_customer,shipment_partner,shipment_mode
ST2025009509,7393,2024-08-09 11:37:00,Delivered,Card,SKU00805,Vet Pharma,3180.03,251.89,2024-08-13 11:37:00,2024-08-12 11:37:00,Bangalore,Telangana,False,Bluedart,Air
ST2025009510,3196,2024-06-29 06:53:00,Placed,UPI,SKU03282,Vet Pharma,1282.31,426.24,2024-07-01 06:53:00,2024-07-03 06:53:00,Delhi,West Bengal,False,Bluedart,Air
ST2025009511,4466,2024-03-19 13:52:00,Cancelled,Wallet,SKU00852,Accessories,463.35,473.46,2024-03-22 13:52:00,2024-03-25 13:52:00,Mumbai,Tamil Nadu,False,XpressBees,Surface
ST2025009512,2906,2024-09-07 06:30:00,Delivered,UPI,SKU02226,Food,1526.7,486.03,2024-09-12 06:30:00,2024-09-09 06:30:00,Mumbai,Delhi,False,XpressBees,Surface
ST2025009513,2721,2024-03-09 10:03:00,Shipped,Card,SKU00556,Food,3076.22,265.69,2024-03-11 10:03:00,2024-03-14 10:03:00,Delhi,Telangana,False,Ecom,Air
ST2025009514,2816,2024-01-04 12:26:00,Delivered,COD,SKU03144,Vet Pharma,537.1,302.63,2024-01-09 12:26:00,2024-01-05 12:26:00,Bangalore,Telangana,True,Delhivery,Surface
ST2025009515,9444,2024-07-26 23:35:00,Placed,COD,SKU04324,Food,2737.59,290.77,2024-07-29 23:35:00,2024-07-30 23:35:00,Hyderabad,Delhi,True,Delhivery,Surface
ST2025009516,5227,2024-02-06 13:08:00,Delivered,Card,SKU01865,Grooming,3575.59,232.99,2024-02-08 13:08:00,2024-02-10 13:08:00,Mumbai,West Bengal,False,XpressBees,Air
ST2025009517,6775,2024-08-08 20:36:00,Delivered,Wallet,SKU04350,Accessories,840.02,76.12,2024-08-11 20:36:00,2024-08-13 20:36:00,Chennai,Delhi,True,XpressBees,Air
ST2025009518,4849,2024-10-17 18:25:00,Placed,Card,SKU02095,Vet Pharma,3469.49,32.73,2024-10-22 18:25:00,2024-10-23 18:25:00,Hyderabad,Delhi,False,XpressBees,Air
ST2025009519,6228,2024-05-23 12:22:00,Delivered,UPI,SKU03479,Food,347.75,218.32,2024-05-26 12:22:00,2024-05-28 12:22:00,Pune,Delhi,True,Delhivery,Surface
ST2025009520,7849,2024-11-06 10:39:00,Delivered,Wallet,SKU02931,Food,2717.49,93.08,2024-11-09 10:39:00,2024-11-10 10:39:00,Chennai,Tamil Nadu,False,Ecom,Surface
ST2025009521,2058,2024-05-30 05:45:00,Placed,Wallet,SKU02628,Grooming,3195.5,443.33,2024-06-04 05:45:00,2024-06-01 05:45:00,Chennai,Maharashtra,False,Delhivery,Surface
ST2025009522,3322,2024-04-21 10:21:00,Shipped,UPI,SKU00254,Food,1862.35,380.85,2024-04-22 10:21:00,2024-04-25 10:21:00,Chennai,Karnataka,False,Delhivery,Air
ST2025009523,9378,2024-07-03 01:43:00,Placed,Wallet,SKU03521,Food,934.36,309.2,2024-07-06 01:43:00,2024-07-08 01:43:00,Mumbai,Tamil Nadu,True,Ecom,Surface
ST2025009524,1948,2024-07-17 19:16:00,Delivered,Card,SKU00059,Grooming,3710.21,23.71,2024-07-22 19:16:00,2024-07-23 19:16:00,Mumbai,Delhi,True,Bluedart,Air
ST2025009525,9179,2024-07-17 22:26:00,Shipped,Card,SKU03703,Food,226.88,311.12,2024-07-20 22:26:00,2024-07-23 22:26:00,Kolkata,Telangana,True,Delhivery,Air
ST2025009526,5359,2024-02-26 00:38:00,Shipped,COD,SKU01722,Accessories,2287.02,310.53,2024-02-28 00:38:00,2024-03-02 00:38:00,Chennai,West Bengal,False,Bluedart,Air
ST2025009527,6660,2024-10-17 06:46:00,Shipped,UPI,SKU02608,Grooming,1585.47,219.61,2024-10-21 06:46:00,2024-10-21 06:46:00,Chennai,Tamil Nadu,False,Delhivery,Air
ST2025009528,8254,2024-10-10 06:48:00,Shipped,Wallet,SKU00265,Vet Pharma,1925.07,328.88,2024-10-13 06:48:00,2024-10-17 06:48:00,Hyderabad,Karnataka,True,Delhivery,Surface
ST2025009529,9401,2024-10-14 22:37:00,Delivered,Wallet,SKU01708,Accessories,2215.78,428.96,2024-10-15 22:37:00,2024-10-15 22:37:00,Mumbai,West Bengal,False,Delhivery,Air
ST2025009530,3093,2024-11-29 03:24:00,Delivered,Wallet,SKU03215,Food,2208.78,378.99,2024-12-03 03:24:00,2024-12-06 03:24:00,Chennai,Karnataka,False,Bluedart,Surface
ST2025009531,2563,2024-02-02 22:04:00,Delivered,Card,SKU02294,Grooming,933.95,236.72,2024-02-06 22:04:00,2024-02-08 22:04:00,Bangalore,Tamil Nadu,True,XpressBees,Surface
ST2025009532,9217,2024-02-26 20:08:00,Delivered,UPI,SKU03288,Grooming,2766.85,131.14,2024-03-01 20:08:00,2024-02-27 20:08:00,Pune,Telangana,False,Bluedart,Surface
ST2025009533,1174,2024-10-18 07:06:00,Delivered,Card,SKU02485,Food,223.72,238.92,2024-10-19 07:06:00,2024-10-21 07:06:00,Mumbai,Telangana,True,Delhivery,Air
ST2025009534,2334,2024-08-03 12:15:00,Placed,Wallet,SKU02736,Vet Pharma,231.56,472.99,2024-08-08 12:15:00,2024-08-09 12:15:00,Mumbai,West Bengal,False,XpressBees,Surface
ST2025009535,1321,2024-07-02 12:36:00,Placed,Card,SKU02524,Accessories,1992.18,409.99,2024-07-04 12:36:00,2024-07-09 12:36:00,Pune,Telangana,False,Bluedart,Surface
ST2025009536,6698,2024-07-19 00:11:00,Shipped,Wallet,SKU03456,Food,2236.33,13.52,2024-07-24 00:11:00,2024-07-22 00:11:00,Pune,Maharashtra,False,Ecom,Air
ST2025009537,6604,2024-12-30 04:16:00,Delivered,Wallet,SKU00938,Vet Pharma,1208.32,391.48,2024-12-31 04:16:00,2024-12-31 04:16:00,Pune,Telangana,True,XpressBees,Surface
ST2025009538,7742,2024-11-27 20:25:00,Cancelled,Card,SKU00878,Grooming,2273.95,85.28,2024-11-29 20:25:00,2024-11-30 20:25:00,Bangalore,Karnataka,True,Bluedart,Air
ST2025009539,8436,2024-06-15 21:06:00,Placed,Wallet,SKU02705,Grooming,2137.02,285.56,2024-06-19 21:06:00,2024-06-16 21:06:00,Pune,West Bengal,False,XpressBees,Air
ST2025009540,9524,2024-03-01 00:50:00,Shipped,Card,SKU00547,Grooming,1494.5,403.26,2024-03-06 00:50:00,2024-03-07 00:50:00,Kolkata,Delhi,False,Delhivery,Air
ST2025009541,6674,2024-06-09 05:48:00,Shipped,COD,SKU02463,Food,2659.33,280.64,2024-06-13 05:48:00,2024-06-15 05:48:00,Chennai,Delhi,False,Bluedart,Surface
ST2025009542,6002,2024-08-19 12:05:00,Delivered,Card,SKU03204,Vet Pharma,3838.06,201.93,2024-08-22 12:05:00,2024-08-25 12:05:00,Delhi,Karnataka,False,Ecom,Surface
ST2025009543,1910,2024-04-19 02:52:00,Delivered,COD,SKU04494,Food,2039.59,160.63,2024-04-20 02:52:00,2024-04-23 02:52:00,Mumbai,Telangana,True,Bluedart,Air
ST2025009544,1949,2024-11-13 15:34:00,Shipped,COD,SKU03579,Food,3176.3,152.55,2024-11-15 15:34:00,2024-11-20 15:34:00,Pune,Delhi,False,Bluedart,Air
ST2025009545,6425,2024-06-23 04:12:00,Delivered,Card,SKU03632,Accessories,1103.25,418.71,2024-06-24 04:12:00,2024-06-28 04:12:00,Chennai,West Bengal,False,XpressBees,Surface
ST2025009546,3514,2024-05-06 14:14:00,Delivered,UPI,SKU02216,Accessories,3083.51,412.53,2024-05-10 14:14:00,2024-05-08 14:14:00,Pune,Karnataka,False,Delhivery,Air
ST2025009547,8701,2024-03-02 10:23:00,Placed,UPI,SKU03847,Accessories,2648.29,411.69,2024-03-05 10:23:00,2024-03-05 10:23:00,Bangalore,Telangana,False,Ecom,Air
ST2025009548,1100,2024-11-14 13:54:00,Shipped,Card,SKU00230,Vet Pharma,2612.84,141.36,2024-11-16 13:54:00,2024-11-16 13:54:00,Bangalore,Maharashtra,False,Delhivery,Surface
ST2025009549,5646,2024-09-15 06:50:00,Delivered,Card,SKU04799,Grooming,3588.19,399.46,2024-09-18 06:50:00,2024-09-16 06:50:00,Mumbai,Delhi,False,Ecom,Air
ST2025009550,7945,2024-06-17 19:29:00,Placed,Wallet,SKU01428,Accessories,1048.4,18.32,2024-06-22 19:29:00,2024-06-24 19:29:00,Bangalore,West Bengal,True,Ecom,Surface
ST2025009551,3400,2024-03-22 23:42:00,Shipped,Wallet,SKU01700,Grooming,1568.53,103.23,2024-03-24 23:42:00,2024-03-23 23:42:00,Bangalore,Telangana,True,Ecom,Surface
ST2025009552,6801,2024-11-07 09:14:00,Placed,Card,SKU03970,Vet Pharma,469.81,257.25,2024-11-11 09:14:00,2024-11-12 09:14:00,Chennai,West Bengal,True,Delhivery,Air
ST2025009553,3343,2024-08-29 16:03:00,Delivered,UPI,SKU03066,Accessories,2945.56,203.37,2024-09-03 16:03:00,2024-09-03 16:03:00,Pune,Telangana,False,Ecom,Air
ST2025009554,1352,2024-09-16 15:57:00,Delivered,Wallet,SKU02146,Accessories,3398.89,55.94,2024-09-21 15:57:00,2024-09-19 15:57:00,Bangalore,West Bengal,False,Bluedart,Air
ST2025009555,3955,2024-03-23 19:49:00,Delivered,Wallet,SKU00007,Grooming,1712.46,20.86,2024-03-26 19:49:00,2024-03-29 19:49:00,Delhi,Delhi,True,Bluedart,Surface
ST2025009556,2018,2024-02-27 15:11:00,Placed,UPI,SKU04273,Food,1523.78,305.59,2024-03-01 15:11:00,2024-03-05 15:11:00,Chennai,Telangana,True,XpressBees,Surface
ST2025009557,2179,2024-12-19 00:29:00,Placed,Card,SKU01230,Vet Pharma,2685.81,156.74,2024-12-20 00:29:00,2024-12-26 00:29:00,Chennai,West Bengal,False,Bluedart,Surface
ST2025009558,6193,2024-10-19 09:19:00,Delivered,UPI,SKU04395,Vet Pharma,441.02,7.98,2024-10-22 09:19:00,2024-10-21 09:19:00,Mumbai,Tamil Nadu,False,Ecom,Surface
ST2025009559,4536,2024-01-28 13:07:00,Shipped,COD,SKU01824,Accessories,1281.29,215.45,2024-02-01 13:07:00,2024-02-04 13:07:00,Chennai,Tamil Nadu,True,Ecom,Air
ST2025009560,3502,2024-06-04 10:48:00,Delivered,Wallet,SKU03985,Vet Pharma,1559.92,153.38,2024-06-07 10:48:00,2024-06-10 10:48:00,Mumbai,Maharashtra,True,Ecom,Surface
ST2025009561,4819,2024-06-11 02:40:00,Placed,Wallet,SKU02277,Grooming,2146.57,288.3,2024-06-15 02:40:00,2024-06-15 02:40:00,Bangalore,Karnataka,False,Delhivery,Surface
ST2025009562,7855,2024-07-03 01:15:00,Delivered,Wallet,SKU02944,Food,1984.79,464.91,2024-07-08 01:15:00,2024-07-05 01:15:00,Hyderabad,Tamil Nadu,True,Ecom,Air
ST2025009563,1979,2024-04-10 09:59:00,Cancelled,UPI,SKU00631,Food,953.42,153.93,2024-04-12 09:59:00,2024-04-11 09:59:00,Delhi,Tamil Nadu,False,Bluedart,Air
ST2025009564,1976,2024-01-18 04:59:00,Cancelled,UPI,SKU00270,Vet Pharma,2232.03,498.57,2024-01-22 04:59:00,2024-01-23 04:59:00,Pune,Maharashtra,False,Delhivery,Air
ST2025009565,3280,2024-05-09 12:44:00,Shipped,Card,SKU04177,Food,3714.59,43.02,2024-05-14 12:44:00,2024-05-12 12:44:00,Delhi,Tamil Nadu,False,Ecom,Air
ST2025009566,6897,2024-09-25 09:54:00,Delivered,Wallet,SKU03772,Grooming,254.29,44.14,2024-09-28 09:54:00,2024-10-01 09:54:00,Bangalore,Tamil Nadu,False,Ecom,Surface
ST2025009567,1107,2024-10-02 23:21:00,Shipped,COD,SKU04916,Accessories,2769.18,356.48,2024-10-06 23:21:00,2024-10-07 23:21:00,Kolkata,West Bengal,False,Delhivery,Air
ST2025009568,2626,2024-09-24 12:51:00,Delivered,Card,SKU00501,Accessories,2555.13,374.32,2024-09-26 12:51:00,2024-10-01 12:51:00,Hyderabad,Delhi,False,XpressBees,Air
ST2025009569,9895,2024-05-01 18:40:00,Placed,UPI,SKU02751,Vet Pharma,3709.04,211.44,2024-05-03 18:40:00,2024-05-02 18:40:00,Chennai,Maharashtra,False,Delhivery,Air
ST2025009570,7229,2024-03-03 13:00:00,Delivered,COD,SKU01313,Vet Pharma,2634.58,143.02,2024-03-08 13:00:00,2024-03-08 13:00:00,Hyderabad,Telangana,False,Delhivery,Surface
ST2025009571,7877,2024-10-10 03:48:00,Shipped,Card,SKU02154,Vet Pharma,2555.64,397.0,2024-10-14 03:48:00,2024-10-14 03:48:00,Chennai,Telangana,False,Ecom,Air
ST2025009572,1874,2024-08-25 04:39:00,Cancelled,UPI,SKU04737,Accessories,3113.75,478.12,2024-08-30 04:39:00,2024-08-29 04:39:00,Chennai,Karnataka,False,XpressBees,Air
ST2025009573,6543,2024-02-04 06:45:00,Delivered,COD,SKU00609,Vet Pharma,1181.05,494.95,2024-02-09 06:45:00,2024-02-11 06:45:00,Chennai,Karnataka,False,Delhivery,Surface
ST2025009574,4809,2024-04-30 06:23:00,Shipped,Card,SKU03044,Food,2443.57,317.23,2024-05-05 06:23:00,2024-05-01 06:23:00,Hyderabad,Tamil Nadu,True,Ecom,Surface
ST2025009575,3107,2024-07-16 07:13:00,Cancelled,COD,SKU01664,Accessories,2149.77,370.06,2024-07-21 07:13:00,2024-07-17 07:13:00,Bangalore,Tamil Nadu,False,XpressBees,Air
ST2025009576,1559,2024-10-08 13:31:00,Shipped,UPI,SKU03295,Grooming,1838.12,411.12,2024-10-12 13:31:00,2024-10-13 13:31:00,Chennai,Telangana,False,Bluedart,Surface
ST2025009577,9308,2024-09-19 04:03:00,Returned,Card,SKU01998,Vet Pharma,456.03,399.43,2024-09-20 04:03:00,2024-09-25 04:03:00,Pune,Maharashtra,True,Bluedart,Air
ST2025009578,5969,2024-07-30 02:21:00,Delivered,UPI,SKU02430,Accessories,1276.62,496.7,2024-08-03 02:21:00,2024-07-31 02:21:00,Bangalore,Delhi,False,Ecom,Air
ST2025009579,4046,2024-07-06 01:05:00,Returned,Wallet,SKU04200,Vet Pharma,1227.93,405.22,2024-07-10 01:05:00,2024-07-11 01:05:00,Chennai,West Bengal,False,Bluedart,Surface
ST2025009580,1043,2024-06-02 08:00:00,Placed,Wallet,SKU02712,Accessories,2938.37,331.29,2024-06-06 08:00:00,2024-06-08 08:00:00,Bangalore,Karnataka,False,Delhivery,Air
ST2025009581,1508,2024-11-15 14:04:00,Shipped,COD,SKU03186,Accessories,3694.53,188.11,2024-11-17 14:04:00,2024-11-18 14:04:00,Kolkata,Tamil Nadu,False,Bluedart,Surface
ST2025009582,7107,2024-07-06 12:54:00,Delivered,Wallet,SKU01532,Accessories,1038.53,298.99,2024-07-08 12:54:00,2024-07-13 12:54:00,Kolkata,Karnataka,True,Ecom,Surface
ST2025009583,4439,2024-01-27 19:15:00,Cancelled,UPI,SKU04217,Grooming,437.3,440.18,2024-02-01 19:15:00,2024-01-29 19:15:00,Pune,Telangana,False,Ecom,Air
ST2025009584,4928,2024-08-28 09:29:00,Placed,COD,SKU03707,Accessories,3999.83,152.74,2024-08-30 09:29:00,2024-09-04 09:29:00,Kolkata,Maharashtra,False,Bluedart,Air
ST2025009585,6411,2024-06-25 23:28:00,Placed,Card,SKU03075,Food,2811.14,15.33,2024-06-28 23:28:00,2024-07-01 23:28:00,Pune,Telangana,False,Bluedart,Air
ST2025009586,1916,2024-12-10 15:40:00,Shipped,UPI,SKU04503,Vet Pharma,3562.91,163.59,2024-12-12 15:40:00,2024-12-12 15:40:00,Bangalore,Delhi,False,Ecom,Air
ST2025009587,1798,2024-11-15 00:19:00,Cancelled,Card,SKU00676,Vet Pharma,703.94,480.12,2024-11-16 00:19:00,2024-11-21 00:19:00,Bangalore,Maharashtra,False,Ecom,Air
ST2025009588,5971,2024-06-29 14:08:00,Delivered,Card,SKU01655,Vet Pharma,3232.96,397.03,2024-07-03 14:08:00,2024-07-03 14:08:00,Mumbai,Delhi,False,XpressBees,Air
ST2025009589,2760,2024-12-12 13:02:00,Shipped,Card,SKU04528,Accessories,3281.3,93.57,2024-12-14 13:02:00,2024-12-18 13:02:00,Pune,Delhi,False,Ecom,Surface
ST2025009590,4275,2024-08-24 16:15:00,Placed,Card,SKU04157,Vet Pharma,733.23,6.0,2024-08-29 16:15:00,2024-08-27 16:15:00,Pune,Maharashtra,False,Delhivery,Surface
ST2025009591,1818,2024-12-24 03:13:00,Delivered,UPI,SKU03545,Food,771.41,334.56,2024-12-29 03:13:00,2024-12-31 03:13:00,Hyderabad,Delhi,False,Delhivery,Air
ST2025009592,6040,2024-10-07 20:19:00,Shipped,Wallet,SKU03819,Food,1287.49,289.5,2024-10-11 20:19:00,2024-10-12 20:19:00,Chennai,Karnataka,True,Ecom,Air
ST2025009593,4065,2024-09-07 17:41:00,Delivered,UPI,SKU03444,Food,984.63,41.49,2024-09-12 17:41:00,2024-09-11 17:41:00,Kolkata,Tamil Nadu,False,XpressBees,Air
ST2025009594,4259,2024-11-26 12:05:00,Shipped,Wallet,SKU01048,Grooming,3905.33,483.0,2024-11-29 12:05:00,2024-11-30 12:05:00,Chennai,Maharashtra,False,Ecom,Surface
ST2025009595,1906,2024-05-17 07:08:00,Delivered,Card,SKU02454,Food,1547.33,308.9,2024-05-18 07:08:00,2024-05-23 07:08:00,Mumbai,Telangana,False,Ecom,Surface
ST2025009596,1602,2024-07-28 22:16:00,Cancelled,Wallet,SKU01332,Food,3081.03,325.76,2024-07-29 22:16:00,2024-08-02 22:16:00,Bangalore,Telangana,False,Delhivery,Surface
ST2025009597,5295,2024-01-13 17:53:00,Delivered,Card,SKU04083,Vet Pharma,3249.45,426.8,2024-01-15 17:53:00,2024-01-18 17:53:00,Bangalore,Tamil Nadu,True,Ecom,Air
ST2025009598,4527,2024-03-31 03:31:00,Shipped,COD,SKU02661,Accessories,1635.87,168.53,2024-04-05 03:31:00,2024-04-03 03:31:00,Chennai,Telangana,True,Delhivery,Surface
ST2025009599,5543,2024-05-18 04:00:00,Delivered,Card,SKU02263,Vet Pharma,2777.95,279.13,2024-05-20 04:00:00,2024-05-24 04:00:00,Kolkata,Tamil Nadu,True,Bluedart,Surface
ST2025009600,2811,2024-07-25 06:33:00,Shipped,Wallet,SKU04358,Grooming,565.03,288.09,2024-07-29 06:33:00,2024-07-30 06:33:00,Delhi,Karnataka,False,Ecom,Air
ST2025009601,8963,2024-11-26 05:44:00,Cancelled,COD,SKU00764,Grooming,1678.3,483.68,2024-11-28 05:44:00,2024-12-01 05:44:00,Chennai,Telangana,True,Bluedart,Surface
ST2025009602,6249,2024-12-22 21:20:00,Placed,COD,SKU02368,Grooming,3874.15,65.74,2024-12-25 21:20:00,2024-12-25 21:20:00,Chennai,Telangana,False,Delhivery,Surface
ST2025009603,5615,2024-03-31 07:13:00,Delivered,Card,SKU03409,Food,798.84,379.46,2024-04-02 07:13:00,2024-04-07 07:13:00,Mumbai,Karnataka,False,XpressBees,Surface
ST2025009604,9916,2024-06-02 08:15:00,Placed,UPI,SKU01685,Food,1634.99,287.58,2024-06-03 08:15:00,2024-06-08 08:15:00,Bangalore,Telangana,False,XpressBees,Air
ST2025009605,7766,2024-04-24 20:47:00,Placed,Wallet,SKU04465,Food,3193.51,422.69,2024-04-28 20:47:00,2024-04-27 20:47:00,Hyderabad,Telangana,False,Bluedart,Surface
ST2025009606,1802,2024-05-10 07:59:00,Shipped,COD,SKU00870,Accessories,2711.88,415.98,2024-05-14 07:59:00,2024-05-12 07:59:00,Kolkata,Karnataka,False,Ecom,Air
ST2025009607,3582,2024-08-11 01:02:00,Returned,UPI,SKU02734,Vet Pharma,2581.35,6.02,2024-08-13 01:02:00,2024-08-12 01:02:00,Kolkata,West Bengal,True,Bluedart,Air
ST2025009608,7445,2024-12-06 12:20:00,Returned,Card,SKU00914,Food,3435.04,128.23,2024-12-11 12:20:00,2024-12-13 12:20:00,Chennai,Karnataka,False,Ecom,Surface
ST2025009609,4837,2024-10-28 11:03:00,Shipped,Card,SKU03132,Grooming,262.01,90.41,2024-11-02 11:03:00,2024-11-03 11:03:00,Kolkata,West Bengal,True,Delhivery,Surface
ST2025009610,9718,2024-10-26 08:34:00,Placed,Card,SKU01631,Accessories,3118.98,230.86,2024-10-27 08:34:00,2024-10-28 08:34:00,Kolkata,Karnataka,True,XpressBees,Air
ST2025009611,2665,2024-12-06 18:05:00,Shipped,Card,SKU00543,Accessories,3547.81,452.64,2024-12-10 18:05:00,2024-12-10 18:05:00,Kolkata,West Bengal,True,Ecom,Air
ST2025009612,9651,2024-05-28 01:27:00,Shipped,Wallet,SKU02204,Grooming,212.27,2.5,2024-06-01 01:27:00,2024-06-02 01:27:00,Chennai,Telangana,True,XpressBees,Air
ST2025009613,7975,2024-05-23 19:37:00,Delivered,COD,SKU02936,Food,2302.01,244.1,2024-05-28 19:37:00,2024-05-25 19:37:00,Hyderabad,Tamil Nadu,False,Bluedart,Air
ST2025009614,3552,2024-09-01 00:26:00,Shipped,Wallet,SKU00752,Accessories,1492.07,442.4,2024-09-02 00:26:00,2024-09-02 00:26:00,Mumbai,West Bengal,False,XpressBees,Air
ST2025009615,8475,2024-01-03 22:42:00,Delivered,COD,SKU02112,Grooming,345.44,463.11,2024-01-07 22:42:00,2024-01-10 22:42:00,Delhi,Tamil Nadu,False,XpressBees,Surface
ST2025009616,3808,2024-07-17 00:21:00,Delivered,UPI,SKU00421,Food,1758.33,328.65,2024-07-19 00:21:00,2024-07-18 00:21:00,Mumbai,Maharashtra,False,Bluedart,Surface
ST2025009617,6633,2024-01-23 10:02:00,Delivered,UPI,SKU02371,Accessories,2629.52,414.88,2024-01-26 10:02:00,2024-01-30 10:02:00,Chennai,Maharashtra,True,XpressBees,Surface
ST2025009618,7096,2024-12-24 20:48:00,Delivered,COD,SKU01487,Accessories,3688.2,162.03,2024-12-26 20:48:00,2024-12-28 20:48:00,Mumbai,Telangana,False,Bluedart,Surface
ST2025009619,9823,2024-07-27 05:15:00,Placed,Card,SKU00547,Vet Pharma,2539.04,142.98,2024-08-01 05:15:00,2024-07-30 05:15:00,Pune,Telangana,False,XpressBees,Air
ST2025009620,3456,2024-01-31 11:55:00,Placed,UPI,SKU04962,Vet Pharma,3448.46,24.56,2024-02-02 11:55:00,2024-02-07 11:55:00,Hyderabad,Tamil Nadu,False,Ecom,Surface
ST2025009621,6423,2024-02-02 04:40:00,Delivered,Wallet,SKU02558,Accessories,618.05,251.6,2024-02-03 04:40:00,2024-02-09 04:40:00,Mumbai,Delhi,True,Bluedart,Surface
ST2025009622,5317,2024-09-26 15:44:00,Shipped,COD,SKU01572,Accessories,960.51,227.92,2024-10-01 15:44:00,2024-09-30 15:44:00,Chennai,Maharashtra,False,Delhivery,Air
ST2025009623,2556,2024-12-11 00:54:00,Placed,UPI,SKU00454,Accessories,3885.63,185.96,2024-12-15 00:54:00,2024-12-17 00:54:00,Hyderabad,Tamil Nadu,False,XpressBees,Air
ST2025009624,3205,2024-07-19 21:36:00,Cancelled,COD,SKU02692,Vet Pharma,3566.49,56.67,2024-07-21 21:36:00,2024-07-26 21:36:00,Hyderabad,Telangana,False,XpressBees,Air
ST2025009625,4955,2024-08-07 20:14:00,Delivered,Card,SKU01758,Food,1055.62,115.38,2024-08-11 20:14:00,2024-08-08 20:14:00,Chennai,Maharashtra,True,Delhivery,Surface
ST2025009626,7805,2024-11-16 05:21:00,Shipped,COD,SKU04775,Vet Pharma,2540.75,101.84,2024-11-17 05:21:00,2024-11-17 05:21:00,Chennai,Maharashtra,True,XpressBees,Surface
ST2025009627,1404,2024-08-29 00:52:00,Delivered,UPI,SKU04370,Grooming,1546.14,471.98,2024-09-01 00:52:00,2024-09-05 00:52:00,Chennai,West Bengal,False,Bluedart,Surface
ST2025009628,2620,2024-02-07 14:28:00,Shipped,COD,SKU00060,Accessories,1954.1,483.23,2024-02-09 14:28:00,2024-02-11 14:28:00,Delhi,Maharashtra,False,XpressBees,Surface
ST2025009629,3952,2024-03-14 06:12:00,Returned,UPI,SKU04438,Grooming,3464.38,1.71,2024-03-19 06:12:00,2024-03-16 06:12:00,Chennai,Telangana,True,Delhivery,Air
ST2025009630,9080,2024-07-11 03:43:00,Placed,UPI,SKU01418,Grooming,2982.49,85.27,2024-07-14 03:43:00,2024-07-15 03:43:00,Mumbai,Tamil Nadu,False,Ecom,Air
ST2025009631,4118,2024-10-08 06:56:00,Delivered,UPI,SKU02161,Grooming,1068.0,444.39,2024-10-10 06:56:00,2024-10-11 06:56:00,Pune,Delhi,True,Bluedart,Surface
ST2025009632,8380,2024-12-29 03:29:00,Delivered,Wallet,SKU01339,Vet Pharma,1366.57,19.17,2024-12-31 03:29:00,2024-12-30 03:29:00,Bangalore,Telangana,False,Bluedart,Air
ST2025009633,7630,2024-11-20 10:28:00,Delivered,Card,SKU00467,Vet Pharma,1265.39,471.73,2024-11-23 10:28:00,2024-11-26 10:28:00,Delhi,Maharashtra,False,XpressBees,Air
ST2025009634,1565,2024-01-04 12:46:00,Delivered,Card,SKU02311,Food,3155.55,190.03,2024-01-09 12:46:00,2024-01-06 12:46:00,Delhi,West Bengal,True,Ecom,Air
ST2025009635,5799,2024-06-30 15:15:00,Cancelled,COD,SKU02472,Grooming,2036.84,269.34,2024-07-03 15:15:00,2024-07-01 15:15:00,Bangalore,West Bengal,False,Delhivery,Surface
ST2025009636,8670,2024-02-22 23:56:00,Delivered,COD,SKU00720,Grooming,3810.29,381.91,2024-02-25 23:56:00,2024-02-24 23:56:00,Kolkata,Karnataka,True,XpressBees,Surface
ST2025009637,3868,2024-12-11 12:42:00,Shipped,UPI,SKU01236,Vet Pharma,3294.25,121.95,2024-12-16 12:42:00,2024-12-15 12:42:00,Mumbai,Tamil Nadu,True,XpressBees,Air
ST2025009638,9776,2024-12-23 04:07:00,Delivered,Card,SKU00563,Grooming,963.1,50.34,2024-12-25 04:07:00,2024-12-27 04:07:00,Delhi,Telangana,True,XpressBees,Surface
ST2025009639,5327,2024-08-31 05:15:00,Cancelled,COD,SKU00983,Vet Pharma,3175.88,404.97,2024-09-01 05:15:00,2024-09-06 05:15:00,Delhi,Maharashtra,True,Delhivery,Air
ST2025009640,7413,2024-08-16 19:02:00,Shipped,COD,SKU02967,Accessories,2098.41,492.31,2024-08-18 19:02:00,2024-08-20 19:02:00,Chennai,Delhi,False,Bluedart,Air
ST2025009641,8614,2024-05-02 20:43:00,Delivered,Card,SKU02336,Accessories,1126.78,329.39,2024-05-05 20:43:00,2024-05-07 20:43:00,Pune,West Bengal,False,Delhivery,Air
ST2025009642,2245,2024-10-11 11:40:00,Delivered,UPI,SKU04521,Grooming,1548.83,412.61,2024-10-12 11:40:00,2024-10-13 11:40:00,Kolkata,Maharashtra,False,Delhivery,Air
ST2025009643,9243,2024-04-05 09:58:00,Placed,COD,SKU04650,Food,3892.69,470.66,2024-04-08 09:58:00,2024-04-07 09:58:00,Hyderabad,Maharashtra,True,Bluedart,Surface
ST2025009644,1537,2024-07-14 23:39:00,Placed,UPI,SKU04855,Vet Pharma,2013.25,114.29,2024-07-16 23:39:00,2024-07-20 23:39:00,Delhi,Telangana,False,XpressBees,Air
ST2025009645,1540,2024-07-15 10:55:00,Returned,Card,SKU01731,Accessories,2920.48,175.2,2024-07-17 10:55:00,2024-07-20 10:55:00,Pune,West Bengal,False,XpressBees,Air
ST2025009646,1814,2024-09-29 16:39:00,Delivered,Card,SKU04340,Accessories,1986.78,109.51,2024-10-04 16:39:00,2024-10-01 16:39:00,Kolkata,Delhi,True,Delhivery,Surface
