ticket_id,customer_id,order_id,issue_category,created_at,resolved_at,resolution_status,csat_score
TKT003659,6498,ST2025002453,Payment Issue,2024-09-11 21:30:00,2024-09-16 19:30:00,Resolved,3
TKT003660,1331,ST2025004798,Vet Consult,2024-06-06 19:15:00,2024-06-10 21:15:00,Resolved,4
TKT003661,8024,ST2025006904,Vet Consult,2024-08-18 15:52:00,2024-08-22 11:52:00,Resolved,2
TKT003662,1256,ST2025001422,Product Issue,2024-03-29 04:46:00,2024-04-05 01:46:00,Pending,3
TKT003663,4659,ST2025005342,Product Issue,2024-01-31 11:55:00,2024-02-01 11:55:00,Resolved,1
TKT003664,3161,ST2025003105,Delivery Delay,2024-08-29 10:30:00,2024-09-04 15:30:00,Resolved,3
TKT003665,4061,ST2025003523,Payment Issue,2024-02-09 07:44:00,2024-02-11 12:44:00,Resolved,3
TKT003666,1575,ST2025004639,Vet Consult,2024-11-22 04:12:00,2024-11-27 02:12:00,Resolved,2
TKT003667,2928,ST2025008934,Payment Issue,2024-12-11 22:32:00,2024-12-19 03:32:00,Resolved,4
TKT003668,6828,ST2025008752,Delivery Delay,2024-04-26 08:52:00,2024-04-28 20:52:00,Resolved,5
TKT003669,5433,ST2025005858,Payment Issue,2024-08-06 16:03:00,2024-08-10 08:03:00,Resolved,1
TKT003670,9785,ST2025000493,Delivery Delay,2024-07-11 01:45:00,2024-07-13 14:45:00,Pending,2
TKT003671,7531,ST2025000860,Vet Consult,2024-09-24 21:39:00,2024-10-01 22:39:00,Escalated,3
TKT003672,5782,ST2025001919,Vet Consult,2024-12-17 20:13:00,2024-12-18 22:13:00,Resolved,1
TKT003673,8668,ST2025008668,Product Issue,2024-06-03 08:43:00,2024-06-08 11:43:00,Pending,3
TKT003674,5940,ST2025007604,Vet Consult,2024-04-07 14:29:00,2024-04-11 15:29:00,Pending,3
TKT003675,3354,ST2025005079,Payment Issue,2024-05-03 03:33:00,2024-05-07 21:33:00,Escalated,2
TKT003676,8464,ST2025009990,Vet Consult,2024-07-15 16:34:00,2024-07-22 09:34:00,Pending,4
TKT003677,2342,ST2025006898,Product Issue,2024-12-06 03:36:00,2024-12-11 17:36:00,Resolved,2
TKT003678,3461,ST2025003566,Payment Issue,2024-01-26 22:22:00,2024-02-02 02:22:00,Resolved,1
TKT003679,5078,ST2025006842,Payment Issue,2024-04-15 12:21:00,2024-04-17 11:21:00,Resolved,5
TKT003680,4030,ST2025004857,Delivery Delay,2024-05-18 07:44:00,2024-05-25 03:44:00,Escalated,3
TKT003681,3282,ST2025009031,Product Issue,2024-07-27 01:03:00,2024-07-31 19:03:00,Resolved,1
TKT003682,2174,ST2025005333,Product Issue,2024-03-04 19:24:00,2024-03-05 01:24:00,Pending,5
TKT003683,2620,ST2025009004,Payment Issue,2024-01-30 06:19:00,2024-02-06 03:19:00,Resolved,2
TKT003684,4003,ST2025001928,Product Issue,2024-02-14 11:09:00,2024-02-22 11:09:00,Resolved,2
TKT003685,5249,ST2025005418,Delivery Delay,2024-09-26 09:00:00,2024-09-30 10:00:00,Resolved,1
TKT003686,2906,ST2025002995,Vet Consult,2024-07-28 11:15:00,2024-08-05 18:15:00,Pending,2
TKT003687,6699,ST2025000841,Payment Issue,2024-09-04 03:08:00,2024-09-10 10:08:00,Pending,3
TKT003688,3160,ST2025005195,Payment Issue,2024-02-14 01:30:00,2024-02-20 20:30:00,Resolved,3
TKT003689,1240,ST2025005793,Vet Consult,2024-06-13 03:51:00,2024-06-16 04:51:00,Pending,2
TKT003690,8345,ST2025008171,Vet Consult,2024-08-15 09:52:00,2024-08-18 01:52:00,Resolved,5
TKT003691,1298,ST2025004014,Vet Consult,2024-12-16 10:02:00,2024-12-18 04:02:00,Resolved,3
TKT003692,2230,ST2025006482,Delivery Delay,2024-10-12 14:31:00,2024-10-13 15:31:00,Resolved,5
TKT003693,6675,ST2025002675,Delivery Delay,2024-04-20 08:48:00,2024-04-27 07:48:00,Resolved,4
TKT003694,2394,ST2025006380,Product Issue,2024-10-02 13:42:00,2024-10-08 18:42:00,Resolved,3
TKT003695,8710,ST2025000420,Vet Consult,2024-10-10 19:19:00,2024-10-11 16:19:00,Resolved,3
TKT003696,1754,ST2025002702,Product Issue,2024-10-26 18:55:00,2024-11-03 18:55:00,Resolved,1
TKT003697,4573,ST2025005872,Delivery Delay,2024-03-04 14:24:00,2024-03-09 10:24:00,Resolved,3
TKT003698,8445,ST2025003457,Payment Issue,2024-02-25 13:06:00,2024-02-28 07:06:00,Resolved,4
TKT003699,5658,ST2025008483,Payment Issue,2024-07-08 08:06:00,2024-07-14 17:06:00,Resolved,1
TKT003700,9071,ST2025004794,Payment Issue,2024-07-02 02:07:00,2024-07-08 12:07:00,Pending,3
TKT003701,8651,ST2025006195,Vet Consult,2024-03-15 14:36:00,2024-03-21 13:36:00,Resolved,5
TKT003702,8141,ST2025009132,Vet Consult,2024-12-29 18:50:00,2025-01-01 06:50:00,Pending,4
TKT003703,1596,ST2025007995,Payment Issue,2024-06-27 12:05:00,2024-06-27 22:05:00,Escalated,1
TKT003704,7401,ST2025002020,Payment Issue,2024-06-13 20:43:00,2024-06-15 17:43:00,Resolved,5
TKT003705,1012,ST2025004763,Product Issue,2024-02-02 13:19:00,2024-02-09 05:19:00,Resolved,4
TKT003706,3822,ST2025003353,Vet Consult,2024-07-05 19:23:00,2024-07-06 10:23:00,Resolved,2
TKT003707,8035,ST2025008439,Product Issue,2024-05-03 13:40:00,2024-05-07 23:40:00,Resolved,4
TKT003708,4654,ST2025002691,Product Issue,2024-06-19 11:05:00,2024-06-26 05:05:00,Resolved,3
TKT003709,5284,ST2025000013,Payment Issue,2024-09-24 10:28:00,2024-09-30 20:28:00,Resolved,2
TKT003710,9243,ST2025004196,Product Issue,2024-01-04 16:22:00,2024-01-12 02:22:00,Resolved,5
TKT003711,1051,ST2025000115,Delivery Delay,2024-12-27 20:54:00,2024-12-30 10:54:00,Resolved,4
TKT003712,2312,ST2025000490,Payment Issue,2024-06-11 13:13:00,2024-06-17 18:13:00,Resolved,4
TKT003713,8984,ST2025009976,Delivery Delay,2024-03-22 00:52:00,2024-03-22 08:52:00,Resolved,1
TKT003714,1269,ST2025006216,Product Issue,2024-09-28 23:33:00,2024-10-01 15:33:00,Escalated,2
TKT003715,2037,ST2025006292,Payment Issue,2024-08-08 08:02:00,2024-08-16 11:02:00,Resolved,5
TKT003716,8494,ST2025000048,Product Issue,2024-08-05 20:38:00,2024-08-07 16:38:00,Escalated,1
TKT003717,5541,ST2025009279,Delivery Delay,2024-03-09 20:53:00,2024-03-12 16:53:00,Resolved,3
TKT003718,8769,ST2025003219,Product Issue,2024-03-22 21:40:00,2024-03-28 16:40:00,Resolved,5
TKT003719,4155,ST2025005249,Payment Issue,2024-02-10 16:39:00,2024-02-15 23:39:00,Resolved,5
TKT003720,4343,ST2025000921,Vet Consult,2024-08-29 15:38:00,2024-09-06 22:38:00,Resolved,2
TKT003721,3978,ST2025001527,Product Issue,2024-05-10 20:23:00,2024-05-13 20:23:00,Pending,3
TKT003722,5036,ST2025006054,Product Issue,2024-05-09 06:33:00,2024-05-14 03:33:00,Pending,1
TKT003723,3511,ST2025002592,Product Issue,2024-05-28 16:56:00,2024-06-03 03:56:00,Escalated,4
TKT003724,7185,ST2025009609,Payment Issue,2024-06-13 09:29:00,2024-06-15 05:29:00,Resolved,5
TKT003725,4174,ST2025009620,Payment Issue,2024-08-30 21:21:00,2024-09-07 02:21:00,Resolved,4
TKT003726,8397,ST2025005636,Delivery Delay,2024-09-05 12:32:00,2024-09-12 18:32:00,Resolved,1
TKT003727,6738,ST2025008267,Payment Issue,2024-04-05 15:33:00,2024-04-13 19:33:00,Resolved,1
TKT003728,6607,ST2025000700,Delivery Delay,2024-05-28 10:58:00,2024-05-31 10:58:00,Resolved,1
TKT003729,7080,ST2025004886,Payment Issue,2024-12-23 23:53:00,2024-12-27 02:53:00,Resolved,3
TKT003730,9087,ST2025001813,Payment Issue,2024-10-02 11:57:00,2024-10-02 17:57:00,Resolved,3
TKT003731,1142,ST2025008805,Vet Consult,2024-03-09 07:33:00,2024-03-15 10:33:00,Resolved,5
TKT003732,4518,ST2025007882,Delivery Delay,2024-01-19 23:08:00,2024-01-25 05:08:00,Resolved,2
TKT003733,3461,ST2025001399,Delivery Delay,2024-09-21 21:07:00,2024-09-28 03:07:00,Resolved,1
TKT003734,1698,ST2025007858,Payment Issue,2024-04-15 08:31:00,2024-04-19 04:31:00,Resolved,4
TKT003735,6249,ST2025009818,Product Issue,2024-10-01 10:17:00,2024-10-02 10:17:00,Resolved,5
TKT003736,2098,ST2025009746,Vet Consult,2024-08-26 17:38:00,2024-08-30 15:38:00,Resolved,4
TKT003737,6184,ST2025008484,Payment Issue,2024-02-10 12:55:00,2024-02-15 09:55:00,Pending,2
TKT003738,5973,ST2025008141,Product Issue,2024-11-30 20:58:00,2024-12-02 00:58:00,Resolved,4
TKT003739,3779,ST2025002891,Product Issue,2024-07-09 17:12:00,2024-07-11 08:12:00,Pending,5
TKT003740,7652,ST2025006197,Delivery Delay,2024-06-26 10:33:00,2024-06-28 02:33:00,Pending,5
TKT003741,5875,ST2025008727,Payment Issue,2024-09-10 02:47:00,2024-09-12 12:47:00,Resolved,2
TKT003742,1588,ST2025003455,Payment Issue,2024-02-05 21:11:00,2024-02-11 03:11:00,Escalated,3
TKT003743,8813,ST2025003143,Vet Consult,2024-12-19 03:22:00,2024-12-20 16:22:00,Resolved,5
TKT003744,8519,ST2025004991,Product Issue,2024-02-18 19:46:00,2024-02-22 02:46:00,Pending,2
TKT003745,9949,ST2025009652,Payment Issue,2024-02-26 04:14:00,2024-02-26 18:14:00,Resolved,3
TKT003746,1038,ST2025006365,Vet Consult,2024-02-15 14:16:00,2024-02-19 10:16:00,Escalated,5
TKT003747,4681,ST2025007249,Product Issue,2024-01-12 15:31:00,2024-01-14 16:31:00,Resolved,5
TKT003748,5248,ST2025005882,Vet Consult,2024-04-30 10:46:00,2024-05-06 04:46:00,Resolved,5
TKT003749,8737,ST2025007199,Delivery Delay,2024-07-28 01:42:00,2024-08-02 03:42:00,Resolved,2
TKT003750,4378,ST2025008936,Delivery Delay,2024-06-13 12:15:00,2024-06-18 14:15:00,Resolved,4
TKT003751,1255,ST2025003475,Delivery Delay,2024-05-01 18:00:00,2024-05-02 18:00:00,Resolved,1
TKT003752,2490,ST2025007665,Product Issue,2024-08-23 10:20:00,2024-08-24 14:20:00,Resolved,2
TKT003753,8141,ST2025003861,Vet Consult,2024-11-27 16:11:00,2024-11-30 04:11:00,Resolved,3
TKT003754,2689,ST2025005212,Product Issue,2024-03-14 23:38:00,2024-03-16 08:38:00,Escalated,4
TKT003755,4974,ST2025008298,Delivery Delay,2024-04-17 05:21:00,2024-04-24 00:21:00,Resolved,1
TKT003756,8028,ST2025005492,Product Issue,2024-05-21 08:12:00,2024-05-23 13:12:00,Resolved,2
TKT003757,9378,ST2025004062,Vet Consult,2024-12-28 17:45:00,2025-01-01 06:45:00,Resolved,1
TKT003758,7511,ST2025006035,Payment Issue,2024-06-20 19:09:00,2024-06-28 23:09:00,Resolved,2
TKT003759,9896,ST2025003436,Payment Issue,2024-07-02 04:02:00,2024-07-08 04:02:00,Resolved,5
TKT003760,3486,ST2025009021,Vet Consult,2024-08-17 13:55:00,2024-08-25 04:55:00,Resolved,1
TKT003761,3994,ST2025006691,Delivery Delay,2024-11-28 23:03:00,2024-12-02 14:03:00,Resolved,5
TKT003762,6145,ST2025004037,Vet Consult,2024-07-05 23:01:00,2024-07-10 10:01:00,Resolved,5
TKT003763,7326,ST2025006144,Product Issue,2024-05-05 06:20:00,2024-05-10 18:20:00,Resolved,4
TKT003764,7559,ST2025001866,Delivery Delay,2024-03-09 08:57:00,2024-03-10 00:57:00,Escalated,1
TKT003765,5829,ST2025008805,Product Issue,2024-08-27 06:42:00,2024-08-28 06:42:00,Pending,2
TKT003766,8080,ST2025006640,Delivery Delay,2024-03-11 17:01:00,2024-03-17 23:01:00,Resolved,3
TKT003767,2920,ST2025001558,Product Issue,2024-09-05 02:31:00,2024-09-12 10:31:00,Resolved,5
TKT003768,9859,ST2025003268,Payment Issue,2024-06-21 03:52:00,2024-06-25 10:52:00,Pending,4
TKT003769,4401,ST2025001733,Product Issue,2024-12-17 17:31:00,2024-12-23 05:31:00,Resolved,5
TKT003770,7942,ST2025001465,Payment Issue,2024-03-07 11:39:00,2024-03-12 22:39:00,Escalated,5
TKT003771,9967,ST2025004634,Vet Consult,2024-09-24 06:52:00,2024-09-30 04:52:00,Resolved,4
TKT003772,1442,ST2025006745,Payment Issue,2024-09-08 19:50:00,2024-09-13 14:50:00,Resolved,3
TKT003773,6159,ST2025004073,Payment Issue,2024-08-12 04:56:00,2024-08-18 06:56:00,Pending,5
TKT003774,4001,ST2025006678,Payment Issue,2024-04-04 10:56:00,2024-04-04 23:56:00,Resolved,1
TKT003775,1310,ST2025009635,Delivery Delay,2024-11-25 08:03:00,2024-12-03 03:03:00,Resolved,1
TKT003776,6054,ST2025004564,Delivery Delay,2024-03-15 16:58:00,2024-03-22 06:58:00,Resolved,4
TKT003777,5009,ST2025008436,Vet Consult,2024-06-22 23:59:00,2024-06-24 11:59:00,Resolved,4
TKT003778,4294,ST2025006782,Payment Issue,2024-07-31 10:50:00,2024-08-01 11:50:00,Resolved,2
TKT003779,9415,ST2025008186,Product Issue,2024-10-05 11:08:00,2024-10-11 21:08:00,Escalated,4
TKT003780,5786,ST2025004700,Product Issue,2024-06-06 09:11:00,2024-06-09 15:11:00,Resolved,4
TKT003781,5133,ST2025007545,Payment Issue,2024-08-13 03:02:00,2024-08-13 08:02:00,Resolved,4
TKT003782,8616,ST2025001008,Product Issue,2024-10-04 09:30:00,2024-10-09 14:30:00,Escalated,3
TKT003783,4672,ST2025009225,Product Issue,2024-11-01 20:53:00,2024-11-04 04:53:00,Resolved,4
TKT003784,5951,ST2025007250,Vet Consult,2024-11-15 23:19:00,2024-11-22 20:19:00,Pending,2
TKT003785,3493,ST2025003569,Vet Consult,2024-03-28 20:23:00,2024-03-30 09:23:00,Resolved,3
TKT003786,4959,ST2025008332,Delivery Delay,2024-02-08 11:38:00,2024-02-15 00:38:00,Resolved,2
TKT003787,2218,ST2025008931,Product Issue,2024-11-09 10:53:00,2024-11-15 07:53:00,Resolved,5
TKT003788,2159,ST2025003156,Vet Consult,2024-04-01 04:57:00,2024-04-05 20:57:00,Resolved,4
TKT003789,2678,ST2025008538,Vet Consult,2024-01-16 09:42:00,2024-01-20 04:42:00,Pending,5
TKT003790,6088,ST2025007150,Product Issue,2024-05-13 03:40:00,2024-05-13 11:40:00,Resolved,5
TKT003791,7960,ST2025004815,Delivery Delay,2024-01-15 14:46:00,2024-01-23 22:46:00,Resolved,2
TKT003792,9949,ST2025007742,Product Issue,2024-06-30 01:31:00,2024-07-02 07:31:00,Resolved,2
TKT003793,2495,ST2025009419,Vet Consult,2024-01-24 13:58:00,2024-01-28 05:58:00,Resolved,1
TKT003794,4741,ST2025007312,Vet Consult,2024-03-12 23:27:00,2024-03-21 00:27:00,Resolved,5
TKT003795,9599,ST2025004687,Product Issue,2024-11-29 00:40:00,2024-12-06 13:40:00,Resolved,5
TKT003796,3110,ST2025005614,Delivery Delay,2024-02-07 13:03:00,2024-02-08 19:03:00,Resolved,1
TKT003797,2348,ST2025005257,Vet Consult,2024-05-20 00:34:00,2024-05-26 18:34:00,Resolved,4
TKT003798,1114,ST2025003814,Payment Issue,2024-02-23 15:11:00,2024-02-24 09:11:00,Resolved,4
TKT003799,5734,ST2025001014,Delivery Delay,2024-03-09 09:30:00,2024-03-10 18:30:00,Resolved,4
TKT003800,3786,ST2025006661,Product Issue,2024-01-19 19:04:00,2024-01-23 03:04:00,Resolved,2
TKT003801,8942,ST2025005052,Payment Issue,2024-12-20 02:08:00,2024-12-26 01:08:00,Resolved,5
TKT003802,3961,ST2025007742,Vet Consult,2024-07-06 11:08:00,2024-07-11 05:08:00,Resolved,2
TKT003803,2551,ST2025008751,Payment Issue,2024-05-17 09:04:00,2024-05-20 12:04:00,Pending,3
TKT003804,6154,ST2025005247,Vet Consult,2024-12-24 22:11:00,2024-12-30 06:11:00,Resolved,1
TKT003805,3329,ST2025007850,Payment Issue,2024-09-02 12:24:00,2024-09-02 19:24:00,Resolved,2
TKT003806,7681,ST2025009869,Delivery Delay,2024-07-15 13:44:00,2024-07-20 02:44:00,Resolved,5
TKT003807,1211,ST2025000782,Vet Consult,2024-08-09 19:37:00,2024-08-15 05:37:00,Resolved,4
TKT003808,3239,ST2025004693,Delivery Delay,2024-09-26 20:09:00,2024-09-30 03:09:00,Resolved,3
TKT003809,5276,ST2025004516,Vet Consult,2024-11-27 12:21:00,2024-11-30 22:21:00,Escalated,3
TKT003810,9411,ST2025003639,Vet Consult,2024-10-30 12:58:00,2024-11-04 15:58:00,Resolved,3
TKT003811,2750,ST2025006049,Vet Consult,2024-02-24 00:28:00,2024-02-24 16:28:00,Resolved,2
TKT003812,8475,ST2025007051,Delivery Delay,2024-11-28 12:54:00,2024-12-06 14:54:00,Resolved,5
TKT003813,7974,ST2025000248,Payment Issue,2024-06-10 23:39:00,2024-06-17 15:39:00,Resolved,1
TKT003814,9068,ST2025003359,Payment Issue,2024-07-10 15:41:00,2024-07-12 08:41:00,Pending,3
TKT003815,4217,ST2025007581,Payment Issue,2024-12-17 17:10:00,2024-12-18 02:10:00,Resolved,5
TKT003816,1161,ST2025008610,Delivery Delay,2024-07-10 05:39:00,2024-07-10 22:39:00,Resolved,3
TKT003817,8204,ST2025008731,Payment Issue,2024-12-29 15:51:00,2025-01-04 10:51:00,Pending,2
TKT003818,1649,ST2025007107,Product Issue,2024-07-23 11:33:00,2024-07-29 04:33:00,Resolved,3
TKT003819,8837,ST2025003122,Payment Issue,2024-04-27 04:21:00,2024-04-30 01:21:00,Resolved,2
TKT003820,5114,ST2025008903,Payment Issue,2024-04-07 03:21:00,2024-04-09 19:21:00,Resolved,1
TKT003821,1224,ST2025000701,Delivery Delay,2024-08-26 18:16:00,2024-08-28 21:16:00,Resolved,4
TKT003822,5558,ST2025002156,Vet Consult,2024-02-23 23:58:00,2024-02-28 11:58:00,Resolved,3
TKT003823,3637,ST2025006644,Delivery Delay,2024-10-19 10:52:00,2024-10-24 08:52:00,Resolved,1
TKT003824,7837,ST2025007917,Vet Consult,2024-07-13 16:27:00,2024-07-18 08:27:00,Resolved,2
TKT003825,2220,ST2025005006,Delivery Delay,2024-08-09 09:40:00,2024-08-09 14:40:00,Resolved,3
TKT003826,8979,ST2025001204,Delivery Delay,2024-05-25 04:14:00,2024-06-01 16:14:00,Pending,5
TKT003827,3330,ST2025002965,Payment Issue,2024-06-24 05:00:00,2024-06-27 13:00:00,Resolved,3
TKT003828,7549,ST2025002262,Product Issue,2024-03-30 18:46:00,2024-03-31 23:46:00,Pending,1
TKT003829,5897,ST2025006561,Payment Issue,2024-08-13 20:52:00,2024-08-20 05:52:00,Resolved,3
TKT003830,2669,ST2025000419,Vet Consult,2024-12-13 14:07:00,2024-12-15 06:07:00,Resolved,1
TKT003831,8848,ST2025006167,Payment Issue,2024-06-02 04:08:00,2024-06-03 05:08:00,Resolved,2
TKT003832,3148,ST2025004962,Payment Issue,2024-07-31 15:34:00,2024-08-07 12:34:00,Resolved,3
TKT003833,5273,ST2025007646,Product Issue,2024-04-15 09:44:00,2024-04-23 03:44:00,Pending,2
TKT003834,9751,ST2025002701,Delivery Delay,2024-05-01 10:34:00,2024-05-01 19:34:00,Resolved,1
TKT003835,2560,ST2025005418,Payment Issue,2024-04-01 21:46:00,2024-04-09 01:46:00,Resolved,5
TKT003836,6592,ST2025002086,Vet Consult,2024-07-21 11:44:00,2024-07-21 14:44:00,Resolved,3
TKT003837,5005,ST2025007595,Product Issue,2024-10-20 01:18:00,2024-10-21 00:18:00,Resolved,3
TKT003838,9953,ST2025000802,Product Issue,2024-05-24 15:29:00,2024-05-31 09:29:00,Resolved,4
TKT003839,7300,ST2025000163,Vet Consult,2024-05-27 04:23:00,2024-06-01 02:23:00,Escalated,1
TKT003840,1556,ST2025006689,Payment Issue,2024-05-21 16:56:00,2024-05-27 10:56:00,Pending,4
TKT003841,9036,ST2025002449,Payment Issue,2024-01-04 14:48:00,2024-01-12 09:48:00,Resolved,1
TKT003842,2820,ST2025009030,Delivery Delay,2024-10-20 05:48:00,2024-10-24 08:48:00,Resolved,5
TKT003843,8032,ST2025009049,Product Issue,2024-10-29 04:00:00,2024-11-02 11:00:00,Escalated,4
TKT003844,5975,ST2025006027,Product Issue,2024-12-15 19:46:00,2024-12-20 02:46:00,Resolved,1
TKT003845,7620,ST2025009046,Vet Consult,2024-03-10 11:32:00,2024-03-12 04:32:00,Pending,1
TKT003846,1238,ST2025007313,Delivery Delay,2024-10-26 10:38:00,2024-10-28 16:38:00,Pending,4
TKT003847,1556,ST2025004830,Delivery Delay,2024-12-26 22:47:00,2025-01-01 02:47:00,Resolved,5
TKT003848,5340,ST2025004788,Payment Issue,2024-05-21 13:43:00,2024-05-25 18:43:00,Resolved,3
TKT003849,8382,ST2025004627,Vet Consult,2024-05-26 20:01:00,2024-06-01 06:01:00,Resolved,3
TKT003850,4281,ST2025002045,Payment Issue,2024-12-16 12:05:00,2024-12-21 19:05:00,Resolved,1
TKT003851,8127,ST2025000262,Delivery Delay,2024-01-09 05:23:00,2024-01-11 08:23:00,Resolved,2
TKT003852,1246,ST2025007217,Payment Issue,2024-07-22 15:16:00,2024-07-30 09:16:00,Pending,3
TKT003853,1244,ST2025004631,Vet Consult,2024-12-12 01:25:00,2024-12-16 14:25:00,Pending,1
TKT003854,9553,ST2025002340,Delivery Delay,2024-08-21 10:06:00,2024-08-27 15:06:00,Pending,5
TKT003855,1203,ST2025000777,Vet Consult,2024-09-14 20:17:00,2024-09-15 21:17:00,Resolved,1
TKT003856,9258,ST2025008191,Payment Issue,2024-09-05 15:21:00,2024-09-07 09:21:00,Resolved,1
TKT003857,7131,ST2025004566,Vet Consult,2024-08-05 20:41:00,2024-08-07 15:41:00,Resolved,4
TKT003858,1672,ST2025004117,Delivery Delay,2024-01-31 02:05:00,2024-02-04 16:05:00,Resolved,4
TKT003859,5545,ST2025006147,Payment Issue,2024-09-05 15:25:00,2024-09-09 03:25:00,Resolved,2
TKT003860,7938,ST2025003931,Delivery Delay,2024-07-08 19:23:00,2024-07-09 12:23:00,Resolved,4
TKT003861,9858,ST2025004919,Payment Issue,2024-06-19 19:50:00,2024-06-22 01:50:00,Resolved,2
TKT003862,3793,ST2025003434,Vet Consult,2024-08-21 20:19:00,2024-08-29 14:19:00,Pending,2
TKT003863,6585,ST2025002899,Product Issue,2024-02-16 02:26:00,2024-02-16 14:26:00,Escalated,4
TKT003864,3750,ST2025002139,Vet Consult,2024-08-31 22:01:00,2024-09-07 16:01:00,Resolved,5
TKT003865,7236,ST2025004757,Product Issue,2024-06-27 06:29:00,2024-06-29 09:29:00,Pending,3
TKT003866,2041,ST2025002175,Payment Issue,2024-01-25 08:23:00,2024-01-27 02:23:00,Resolved,4
TKT003867,5019,ST2025001222,Vet Consult,2024-08-11 23:26:00,2024-08-15 06:26:00,Escalated,3
TKT003868,3155,ST2025006457,Delivery Delay,2024-04-16 21:56:00,2024-04-24 02:56:00,Resolved,4
TKT003869,4300,ST2025004656,Vet Consult,2024-06-17 10:29:00,2024-06-20 18:29:00,Pending,5
TKT003870,3472,ST2025002079,Product Issue,2024-12-01 02:11:00,2024-12-06 06:11:00,Resolved,2
TKT003871,7747,ST2025006365,Vet Consult,2024-10-24 20:43:00,2024-10-26 00:43:00,Escalated,5
TKT003872,4020,ST2025001967,Vet Consult,2024-01-27 13:31:00,2024-01-28 13:31:00,Resolved,3
TKT003873,3479,ST2025002085,Product Issue,2024-09-17 00:14:00,2024-09-17 12:14:00,Resolved,3
TKT003874,5482,ST2025005289,Delivery Delay,2024-01-19 00:47:00,2024-01-20 01:47:00,Resolved,1
TKT003875,5749,ST2025008206,Payment Issue,2024-09-18 22:51:00,2024-09-24 13:51:00,Resolved,4
TKT003876,5701,ST2025004864,Delivery Delay,2024-06-22 06:40:00,2024-06-25 18:40:00,Pending,3
TKT003877,9511,ST2025000733,Product Issue,2024-12-06 03:23:00,2024-12-13 04:23:00,Resolved,1
TKT003878,8902,ST2025004847,Vet Consult,2024-05-12 22:13:00,2024-05-20 00:13:00,Resolved,5
TKT003879,9749,ST2025004895,Payment Issue,2024-02-19 01:03:00,2024-02-19 05:03:00,Resolved,3
TKT003880,9684,ST2025009616,Product Issue,2024-08-25 03:32:00,2024-08-28 05:32:00,Resolved,2
TKT003881,3272,ST2025008522,Product Issue,2024-08-04 09:19:00,2024-08-07 11:19:00,Resolved,2
TKT003882,9384,ST2025004040,Vet Consult,2024-05-04 07:32:00,2024-05-08 20:32:00,Resolved,1
TKT003883,3359,ST2025000483,Vet Consult,2024-05-13 20:59:00,2024-05-22 02:59:00,Resolved,2
TKT003884,2661,ST2025006339,Delivery Delay,2024-04-17 03:44:00,2024-04-20 17:44:00,Resolved,4
TKT003885,9467,ST2025001825,Payment Issue,2024-05-10 23:21:00,2024-05-12 05:21:00,Pending,4
TKT003886,1984,ST2025002319,Vet Consult,2024-01-15 15:09:00,2024-01-19 14:09:00,Escalated,3
TKT003887,5264,ST2025005659,Vet Consult,2024-02-19 10:23:00,2024-02-26 04:23:00,Resolved,1
TKT003888,6374,ST2025004875,Vet Consult,2024-05-18 02:53:00,2024-05-18 09:53:00,Resolved,5
TKT003889,1496,ST2025003020,Payment Issue,2024-05-20 15:28:00,2024-05-28 05:28:00,Resolved,3
TKT003890,2067,ST2025008094,Payment Issue,2024-04-28 04:23:00,2024-04-28 05:23:00,Resolved,3
TKT003891,7164,ST2025005155,Vet Consult,2024-12-24 12:01:00,2024-12-26 05:01:00,Escalated,5
TKT003892,1093,ST2025004362,Product Issue,2024-04-16 20:01:00,2024-04-19 07:01:00,Resolved,1
TKT003893,3161,ST2025007660,Product Issue,2024-11-04 14:54:00,2024-11-08 03:54:00,Resolved,4
TKT003894,6141,ST2025007975,Vet Consult,2024-11-26 12:07:00,2024-11-27 04:07:00,Resolved,5
TKT003895,8415,ST2025008036,Product Issue,2024-01-29 21:45:00,2024-02-01 19:45:00,Resolved,2
TKT003896,9989,ST2025007782,Vet Consult,2024-10-18 10:48:00,2024-10-23 09:48:00,Resolved,4
TKT003897,5656,ST2025005220,Payment Issue,2024-12-20 22:53:00,2024-12-27 10:53:00,Resolved,3
TKT003898,9712,ST2025005485,Vet Consult,2024-12-14 01:13:00,2024-12-16 20:13:00,Resolved,4
TKT003899,1815,ST2025002216,Payment Issue,2024-04-22 13:31:00,2024-04-29 21:31:00,Resolved,4
TKT003900,5591,ST2025002501,Vet Consult,2024-12-29 22:28:00,2024-12-31 18:28:00,Resolved,1
TKT003901,9175,ST2025001075,Delivery Delay,2024-04-09 21:03:00,2024-04-12 06:03:00,Resolved,3
TKT003902,1761,ST2025003898,Vet Consult,2024-09-22 01:34:00,2024-09-28 04:34:00,Resolved,3
TKT003903,2249,ST2025003128,Product Issue,2024-04-01 05:08:00,2024-04-07 03:08:00,Resolved,1
TKT003904,7522,ST2025007118,Vet Consult,2024-07-14 10:47:00,2024-07-21 14:47:00,Resolved,3
TKT003905,4718,ST2025005709,Delivery Delay,2024-12-23 04:54:00,2024-12-24 14:54:00,Pending,3
TKT003906,5107,ST2025009702,Product Issue,2024-10-17 11:02:00,2024-10-19 20:02:00,Resolved,2
TKT003907,3415,ST2025008402,Product Issue,2024-02-04 10:15:00,2024-02-05 02:15:00,Resolved,5
TKT003908,1526,ST2025005088,Vet Consult,2024-02-12 16:47:00,2024-02-15 14:47:00,Resolved,5
