order_id,warehouse,first_mile_scan,hub_in_scan,out_for_delivery,rto_flag,courier_delay_flag,weight,shipment_tat_hours
ST2025008408,GGN,2024-12-10 04:30:00,2024-12-10 14:30:00,2024-12-10 23:30:00,False,False,2.94,72
ST2025008409,BOM,2024-01-01 21:57:00,2024-01-02 18:57:00,2024-01-03 12:57:00,False,False,0.9,59
ST2025008410,BOM,2024-08-14 00:25:00,2024-08-14 19:25:00,2024-08-14 21:25:00,False,False,1.96,158
ST2025008411,HYD,2024-12-25 17:20:00,2024-12-26 16:20:00,2024-12-27 20:20:00,True,False,0.26,165
ST2025008412,DEL,2024-01-28 04:01:00,2024-01-29 07:01:00,2024-01-29 04:01:00,False,False,2.1,125
ST2025008413,HYD,2024-09-16 12:47:00,2024-09-17 08:47:00,2024-09-18 03:47:00,False,False,1.08,90
ST2025008414,DEL,2024-05-22 07:04:00,2024-05-23 00:04:00,2024-05-23 13:04:00,True,False,0.54,131
ST2025008415,BOM,2024-08-14 05:23:00,2024-08-15 10:23:00,2024-08-15 04:23:00,False,False,2.95,85
ST2025008416,BOM,2024-01-21 11:16:00,2024-01-22 04:16:00,2024-01-23 12:16:00,False,False,1.88,139
ST2025008417,BLR,2024-07-31 02:45:00,2024-07-31 11:45:00,2024-08-02 09:45:00,False,False,2.97,45
ST2025008418,HYD,2024-11-15 22:47:00,2024-11-16 16:47:00,2024-11-17 11:47:00,False,False,2.46,115
ST2025008419,GGN,2024-02-10 11:40:00,2024-02-11 02:40:00,2024-02-11 10:40:00,False,False,2.59,67
ST2025008420,BOM,2024-01-18 10:22:00,2024-01-19 08:22:00,2024-01-19 21:22:00,True,False,1.57,153
ST2025008421,HYD,2024-01-25 15:07:00,2024-01-26 15:07:00,2024-01-27 18:07:00,False,False,1.81,88
ST2025008422,BOM,2024-11-27 23:20:00,2024-11-28 18:20:00,2024-11-28 19:20:00,False,False,1.58,90
ST2025008423,GGN,2024-01-22 06:48:00,2024-01-22 10:48:00,2024-01-23 17:48:00,False,True,1.57,107
ST2025008424,BOM,2024-01-06 19:14:00,2024-01-07 15:14:00,2024-01-08 15:14:00,False,False,0.67,76
ST2025008425,GGN,2024-07-25 01:48:00,2024-07-26 01:48:00,2024-07-27 16:48:00,False,False,2.73,72
ST2025008426,GGN,2024-07-16 14:44:00,2024-07-17 09:44:00,2024-07-17 09:44:00,False,False,2.19,34
ST2025008427,BOM,2024-04-01 04:40:00,2024-04-01 17:40:00,2024-04-02 13:40:00,False,False,0.49,36
ST2025008428,BLR,2024-05-13 22:38:00,2024-05-14 11:38:00,2024-05-15 13:38:00,False,False,2.59,47
ST2025008429,GGN,2024-01-19 15:00:00,2024-01-20 08:00:00,2024-01-21 12:00:00,True,False,1.57,104
ST2025008430,GGN,2024-05-11 05:51:00,2024-05-11 10:51:00,2024-05-12 12:51:00,False,False,0.77,57
ST2025008431,DEL,2024-04-19 18:29:00,2024-04-20 22:29:00,2024-04-21 10:29:00,False,False,3.0,184
ST2025008432,DEL,2024-05-03 14:10:00,2024-05-04 13:10:00,2024-05-05 05:10:00,False,False,1.94,79
ST2025008433,GGN,2024-10-22 00:07:00,2024-10-23 03:07:00,2024-10-24 09:07:00,False,False,1.46,51
ST2025008434,GGN,2024-06-14 20:18:00,2024-06-15 08:18:00,2024-06-17 12:18:00,False,False,1.19,168
ST2025008435,BLR,2024-07-31 09:05:00,2024-07-31 23:05:00,2024-08-03 04:05:00,False,False,1.13,154
ST2025008436,DEL,2024-06-16 21:11:00,2024-06-17 12:11:00,2024-06-19 05:11:00,False,True,1.65,85
ST2025008437,BLR,2024-02-07 18:01:00,2024-02-08 22:01:00,2024-02-10 06:01:00,False,False,1.44,158
ST2025008438,HYD,2024-08-15 16:10:00,2024-08-16 03:10:00,2024-08-16 12:10:00,False,False,1.25,101
ST2025008439,GGN,2024-10-05 01:20:00,2024-10-06 07:20:00,2024-10-06 02:20:00,False,False,0.37,63
ST2025008440,GGN,2024-11-01 11:28:00,2024-11-02 15:28:00,2024-11-02 08:28:00,False,False,2.6,131
ST2025008441,HYD,2024-08-20 20:05:00,2024-08-21 14:05:00,2024-08-22 06:05:00,False,True,2.24,170
ST2025008442,BLR,2024-07-31 04:17:00,2024-08-01 12:17:00,2024-08-01 17:17:00,False,False,0.57,118
ST2025008443,GGN,2024-02-01 10:04:00,2024-02-02 10:04:00,2024-02-03 10:04:00,True,False,1.62,65
ST2025008444,GGN,2024-06-02 05:45:00,2024-06-03 07:45:00,2024-06-03 06:45:00,False,False,0.76,123
ST2025008445,BOM,2024-05-30 09:09:00,2024-05-31 15:09:00,2024-06-01 17:09:00,False,False,2.54,147
ST2025008446,BOM,2024-01-31 09:56:00,2024-02-01 09:56:00,2024-02-02 23:56:00,False,False,1.15,100
ST2025008447,GGN,2024-12-02 22:26:00,2024-12-03 15:26:00,2024-12-04 18:26:00,False,False,2.79,113
ST2025008448,BLR,2024-02-22 08:04:00,2024-02-23 03:04:00,2024-02-24 22:04:00,False,False,1.98,193
ST2025008449,BLR,2024-07-02 15:39:00,2024-07-03 05:39:00,2024-07-04 10:39:00,False,False,2.66,173
ST2025008450,BLR,2024-05-07 05:47:00,2024-05-08 12:47:00,2024-05-08 14:47:00,False,False,1.9,152
ST2025008451,BLR,2024-07-10 12:19:00,2024-07-11 01:19:00,2024-07-12 18:19:00,False,False,1.54,115
ST2025008452,HYD,2024-12-03 13:57:00,2024-12-04 20:57:00,2024-12-04 17:57:00,False,True,0.89,140
ST2025008453,BLR,2024-08-17 11:49:00,2024-08-18 10:49:00,2024-08-20 01:49:00,False,False,2.23,88
ST2025008454,BOM,2024-11-09 05:22:00,2024-11-10 03:22:00,2024-11-10 10:22:00,False,False,1.75,51
ST2025008455,GGN,2024-10-07 20:08:00,2024-10-08 08:08:00,2024-10-10 10:08:00,False,True,2.28,34
ST2025008456,GGN,2024-01-25 22:39:00,2024-01-26 07:39:00,2024-01-28 12:39:00,True,False,1.35,106
ST2025008457,DEL,2024-01-13 12:21:00,2024-01-14 05:21:00,2024-01-15 20:21:00,False,False,0.71,170
ST2025008458,DEL,2024-05-03 04:33:00,2024-05-03 12:33:00,2024-05-05 13:33:00,False,False,2.45,82
ST2025008459,DEL,2024-08-23 20:22:00,2024-08-24 21:22:00,2024-08-25 06:22:00,False,False,0.74,196
ST2025008460,BLR,2024-11-18 17:58:00,2024-11-19 12:58:00,2024-11-20 15:58:00,False,True,2.84,125
ST2025008461,BOM,2024-05-06 04:29:00,2024-05-06 22:29:00,2024-05-07 12:29:00,False,False,2.16,177
ST2025008462,BLR,2024-08-15 11:05:00,2024-08-15 19:05:00,2024-08-17 09:05:00,False,True,2.35,129
ST2025008463,DEL,2024-04-17 18:29:00,2024-04-18 06:29:00,2024-04-19 01:29:00,True,False,0.95,131
ST2025008464,BLR,2024-04-26 13:58:00,2024-04-26 18:58:00,2024-04-28 05:58:00,False,False,2.25,46
ST2025008465,BLR,2024-06-16 02:13:00,2024-06-17 02:13:00,2024-06-16 20:13:00,False,False,1.9,168
ST2025008466,BLR,2024-08-15 00:06:00,2024-08-15 14:06:00,2024-08-16 11:06:00,False,False,0.3,44
ST2025008467,DEL,2024-01-02 06:42:00,2024-01-02 23:42:00,2024-01-03 13:42:00,True,True,2.01,182
ST2025008468,BOM,2024-05-26 04:47:00,2024-05-26 22:47:00,2024-05-27 06:47:00,False,True,1.92,128
ST2025008469,HYD,2024-04-21 19:35:00,2024-04-21 22:35:00,2024-04-22 10:35:00,False,False,2.22,55
ST2025008470,BOM,2024-09-15 04:29:00,2024-09-16 00:29:00,2024-09-17 06:29:00,False,False,2.46,166
ST2025008471,GGN,2024-01-19 11:10:00,2024-01-20 11:10:00,2024-01-20 18:10:00,False,False,2.63,164
ST2025008472,BLR,2024-05-05 11:57:00,2024-05-06 12:57:00,2024-05-07 16:57:00,False,False,2.18,147
ST2025008473,GGN,2024-03-26 21:10:00,2024-03-27 07:10:00,2024-03-28 23:10:00,False,False,2.82,140
ST2025008474,HYD,2024-10-18 05:19:00,2024-10-18 17:19:00,2024-10-19 23:19:00,False,False,0.92,139
ST2025008475,GGN,2024-01-10 17:39:00,2024-01-11 16:39:00,2024-01-12 13:39:00,False,False,1.45,85
ST2025008476,HYD,2024-02-16 15:50:00,2024-02-17 02:50:00,2024-02-18 14:50:00,True,False,0.73,139
ST2025008477,BOM,2024-06-10 19:17:00,2024-06-11 09:17:00,2024-06-12 21:17:00,False,False,2.8,39
ST2025008478,HYD,2024-02-02 11:15:00,2024-02-03 06:15:00,2024-02-04 07:15:00,False,False,2.78,133
ST2025008479,HYD,2024-12-14 11:42:00,2024-12-15 06:42:00,2024-12-16 22:42:00,False,False,2.48,44
ST2025008480,BOM,2024-10-24 21:56:00,2024-10-25 21:56:00,2024-10-27 03:56:00,False,False,2.96,93
ST2025008481,BOM,2024-06-27 13:11:00,2024-06-27 16:11:00,2024-06-30 04:11:00,True,False,1.11,157
ST2025008482,BOM,2024-03-07 18:28:00,2024-03-09 03:28:00,2024-03-10 02:28:00,False,False,2.88,28
ST2025008483,GGN,2024-10-20 10:09:00,2024-10-21 05:09:00,2024-10-22 15:09:00,False,False,1.26,114
ST2025008484,BLR,2024-05-01 17:30:00,2024-05-02 02:30:00,2024-05-02 13:30:00,False,False,0.5,188
ST2025008485,BOM,2024-08-16 04:46:00,2024-08-16 14:46:00,2024-08-18 08:46:00,False,False,2.2,43
ST2025008486,HYD,2024-11-06 13:47:00,2024-11-07 22:47:00,2024-11-09 07:47:00,False,False,1.45,96
ST2025008487,BLR,2024-12-04 23:42:00,2024-12-05 14:42:00,2024-12-06 15:42:00,False,False,2.78,135
ST2025008488,HYD,2024-10-12 19:55:00,2024-10-13 02:55:00,2024-10-15 03:55:00,False,False,1.35,154
ST2025008489,DEL,2024-08-18 00:21:00,2024-08-18 08:21:00,2024-08-20 15:21:00,False,False,2.07,109
ST2025008490,GGN,2024-05-15 22:19:00,2024-05-16 09:19:00,2024-05-18 01:19:00,False,False,1.99,175
ST2025008491,BLR,2024-07-20 06:13:00,2024-07-20 17:13:00,2024-07-22 03:13:00,True,False,1.3,178
ST2025008492,DEL,2024-08-18 19:30:00,2024-08-19 18:30:00,2024-08-20 18:30:00,False,False,1.93,162
ST2025008493,BOM,2024-09-09 22:37:00,2024-09-11 01:37:00,2024-09-11 10:37:00,False,False,2.0,77
ST2025008494,BLR,2024-03-14 19:43:00,2024-03-15 21:43:00,2024-03-15 17:43:00,False,False,1.63,46
ST2025008495,DEL,2024-11-19 04:02:00,2024-11-19 13:02:00,2024-11-20 15:02:00,False,False,1.71,160
ST2025008496,GGN,2024-06-08 09:34:00,2024-06-08 21:34:00,2024-06-09 17:34:00,False,False,2.18,129
ST2025008497,BLR,2024-05-16 14:11:00,2024-05-16 23:11:00,2024-05-19 00:11:00,False,False,1.35,152
ST2025008498,GGN,2024-07-06 09:24:00,2024-07-06 20:24:00,2024-07-07 22:24:00,False,False,0.81,76
ST2025008499,BOM,2024-05-27 16:26:00,2024-05-28 14:26:00,2024-05-30 02:26:00,False,False,2.61,140
ST2025008500,BOM,2024-08-26 21:48:00,2024-08-27 18:48:00,2024-08-29 05:48:00,False,False,2.49,165
ST2025008501,BLR,2024-11-22 23:17:00,2024-11-24 09:17:00,2024-11-25 14:17:00,False,False,1.04,128
ST2025008502,BOM,2024-12-26 10:14:00,2024-12-27 00:14:00,2024-12-27 10:14:00,False,False,1.1,193
ST2025008503,BOM,2024-07-06 21:25:00,2024-07-07 06:25:00,2024-07-09 09:25:00,False,True,2.31,75
ST2025008504,BLR,2024-11-05 06:18:00,2024-11-05 20:18:00,2024-11-06 14:18:00,False,False,2.86,78
ST2025008505,GGN,2024-10-14 09:18:00,2024-10-14 20:18:00,2024-10-15 12:18:00,False,False,2.59,75
ST2025008506,DEL,2024-07-21 01:21:00,2024-07-22 02:21:00,2024-07-22 03:21:00,False,False,2.67,109
ST2025008507,GGN,2024-03-15 21:56:00,2024-03-16 10:56:00,2024-03-18 06:56:00,False,True,1.78,66
ST2025008508,HYD,2024-05-25 18:44:00,2024-05-26 03:44:00,2024-05-26 15:44:00,False,False,2.82,97
ST2025008509,BLR,2024-11-02 04:15:00,2024-11-03 08:15:00,2024-11-05 00:15:00,False,False,0.55,199
ST2025008510,GGN,2024-11-01 08:17:00,2024-11-02 05:17:00,2024-11-03 08:17:00,False,False,1.66,133
ST2025008511,DEL,2024-08-14 18:09:00,2024-08-15 15:09:00,2024-08-16 01:09:00,True,False,2.86,147
ST2025008512,DEL,2024-12-08 22:16:00,2024-12-09 05:16:00,2024-12-10 13:16:00,False,False,1.17,135
ST2025008513,BOM,2024-09-18 19:50:00,2024-09-19 23:50:00,2024-09-19 17:50:00,False,False,1.85,140
ST2025008514,HYD,2024-08-28 22:29:00,2024-08-29 15:29:00,2024-08-30 05:29:00,False,False,1.85,78
ST2025008515,HYD,2024-05-28 20:16:00,2024-05-29 09:16:00,2024-05-30 21:16:00,False,True,1.25,108
ST2025008516,DEL,2024-01-09 13:55:00,2024-01-09 22:55:00,2024-01-11 10:55:00,False,False,1.82,96
ST2025008517,HYD,2024-06-04 20:34:00,2024-06-05 09:34:00,2024-06-06 02:34:00,False,False,1.97,64
ST2025008518,GGN,2024-11-24 14:25:00,2024-11-25 06:25:00,2024-11-26 14:25:00,False,False,2.62,78
ST2025008519,BOM,2024-03-19 03:10:00,2024-03-20 10:10:00,2024-03-21 16:10:00,False,False,0.4,147
ST2025008520,DEL,2024-03-27 11:13:00,2024-03-28 17:13:00,2024-03-29 11:13:00,False,False,1.47,75
ST2025008521,GGN,2024-04-06 22:30:00,2024-04-07 21:30:00,2024-04-08 04:30:00,False,False,1.73,90
ST2025008522,BOM,2024-07-12 13:22:00,2024-07-13 03:22:00,2024-07-14 20:22:00,False,False,2.98,165
ST2025008523,DEL,2024-05-01 15:34:00,2024-05-02 22:34:00,2024-05-03 23:34:00,False,True,1.1,38
ST2025008524,GGN,2024-10-25 01:27:00,2024-10-25 14:27:00,2024-10-26 06:27:00,False,False,1.64,178
ST2025008525,GGN,2024-03-16 20:51:00,2024-03-17 23:51:00,2024-03-18 02:51:00,False,False,2.15,144
ST2025008526,HYD,2024-05-13 14:28:00,2024-05-13 23:28:00,2024-05-14 09:28:00,False,False,2.05,106
ST2025008527,BOM,2024-11-15 05:06:00,2024-11-15 15:06:00,2024-11-17 16:06:00,False,False,2.93,125
ST2025008528,BOM,2024-02-13 18:20:00,2024-02-14 03:20:00,2024-02-15 01:20:00,False,False,2.76,51
ST2025008529,BLR,2024-02-16 19:21:00,2024-02-17 13:21:00,2024-02-19 07:21:00,True,False,2.42,58
ST2025008530,DEL,2024-10-10 07:36:00,2024-10-10 18:36:00,2024-10-13 03:36:00,False,False,1.24,196
ST2025008531,GGN,2024-01-04 09:01:00,2024-01-04 20:01:00,2024-01-07 02:01:00,False,False,1.96,56
ST2025008532,DEL,2024-02-01 10:12:00,2024-02-01 20:12:00,2024-02-02 05:12:00,False,False,1.22,82
ST2025008533,GGN,2024-06-21 16:02:00,2024-06-22 17:02:00,2024-06-22 19:02:00,False,False,2.77,164
ST2025008534,DEL,2024-06-08 03:04:00,2024-06-08 21:04:00,2024-06-10 09:04:00,False,False,0.76,185
ST2025008535,GGN,2024-09-13 00:14:00,2024-09-13 08:14:00,2024-09-14 04:14:00,False,True,1.0,52
ST2025008536,BLR,2024-08-31 01:40:00,2024-08-31 23:40:00,2024-09-02 08:40:00,True,False,1.1,155
ST2025008537,DEL,2024-09-11 15:48:00,2024-09-12 13:48:00,2024-09-13 09:48:00,False,False,0.41,168
ST2025008538,HYD,2024-06-21 12:59:00,2024-06-22 14:59:00,2024-06-23 12:59:00,False,False,0.93,34
ST2025008539,HYD,2024-05-19 13:53:00,2024-05-20 05:53:00,2024-05-20 09:53:00,False,False,0.57,41
ST2025008540,HYD,2024-06-28 16:10:00,2024-06-29 08:10:00,2024-06-30 22:10:00,False,False,1.99,118
ST2025008541,DEL,2024-08-16 10:53:00,2024-08-17 02:53:00,2024-08-17 09:53:00,False,False,0.24,94
ST2025008542,BLR,2024-09-04 01:11:00,2024-09-05 08:11:00,2024-09-06 19:11:00,True,False,2.73,33
ST2025008543,DEL,2024-12-09 22:51:00,2024-12-10 15:51:00,2024-12-11 15:51:00,True,False,2.09,149
ST2025008544,GGN,2024-01-13 05:26:00,2024-01-14 02:26:00,2024-01-14 01:26:00,True,False,1.24,185
ST2025008545,DEL,2024-11-22 10:58:00,2024-11-22 19:58:00,2024-11-23 04:58:00,False,False,0.95,66
ST2025008546,DEL,2024-10-08 15:29:00,2024-10-09 02:29:00,2024-10-10 11:29:00,False,False,0.53,196
ST2025008547,HYD,2024-03-06 07:01:00,2024-03-07 03:01:00,2024-03-08 08:01:00,False,False,2.97,142
ST2025008548,GGN,2024-08-21 15:56:00,2024-08-22 16:56:00,2024-08-23 07:56:00,False,False,1.69,141
ST2025008549,BOM,2024-02-11 20:27:00,2024-02-12 09:27:00,2024-02-14 05:27:00,False,False,1.9,81
ST2025008550,GGN,2024-09-17 20:15:00,2024-09-18 19:15:00,2024-09-19 00:15:00,False,False,1.09,32
ST2025008551,DEL,2024-09-21 05:08:00,2024-09-22 03:08:00,2024-09-22 06:08:00,False,False,1.28,49
ST2025008552,BOM,2024-10-18 09:56:00,2024-10-19 01:56:00,2024-10-19 23:56:00,True,False,0.29,129
ST2025008553,BOM,2024-10-13 07:11:00,2024-10-14 10:11:00,2024-10-16 02:11:00,False,False,2.81,107
ST2025008554,BLR,2024-07-29 17:37:00,2024-07-30 02:37:00,2024-07-30 09:37:00,False,False,1.75,123
ST2025008555,GGN,2024-10-06 18:32:00,2024-10-07 05:32:00,2024-10-08 08:32:00,False,False,1.66,32
ST2025008556,DEL,2024-03-03 13:25:00,2024-03-04 06:25:00,2024-03-05 07:25:00,False,False,1.96,72
ST2025008557,BOM,2024-01-19 19:21:00,2024-01-20 10:21:00,2024-01-20 17:21:00,False,False,1.34,29
ST2025008558,DEL,2024-12-19 06:41:00,2024-12-19 18:41:00,2024-12-20 18:41:00,False,False,2.1,86
ST2025008559,DEL,2024-12-21 10:34:00,2024-12-22 00:34:00,2024-12-23 00:34:00,False,False,2.96,192
ST2025008560,BLR,2024-10-22 13:00:00,2024-10-23 06:00:00,2024-10-23 14:00:00,False,True,0.23,66
ST2025008561,BOM,2024-02-06 00:17:00,2024-02-06 23:17:00,2024-02-06 20:17:00,False,False,1.74,58
ST2025008562,DEL,2024-06-03 11:48:00,2024-06-04 11:48:00,2024-06-05 11:48:00,False,False,1.38,136
ST2025008563,BLR,2024-04-14 23:27:00,2024-04-16 02:27:00,2024-04-16 18:27:00,False,False,1.68,78
ST2025008564,BLR,2024-07-14 00:41:00,2024-07-14 18:41:00,2024-07-15 16:41:00,False,False,1.68,41
ST2025008565,GGN,2024-09-05 04:12:00,2024-09-05 10:12:00,2024-09-07 12:12:00,False,False,2.18,78
ST2025008566,GGN,2024-04-26 00:13:00,2024-04-27 07:13:00,2024-04-28 09:13:00,False,False,2.28,143
ST2025008567,HYD,2024-06-30 22:41:00,2024-07-02 00:41:00,2024-07-02 17:41:00,False,False,1.29,153
ST2025008568,BLR,2024-03-05 22:48:00,2024-03-06 18:48:00,2024-03-08 05:48:00,False,False,0.67,152
ST2025008569,GGN,2024-04-08 11:33:00,2024-04-08 19:33:00,2024-04-11 06:33:00,False,False,1.7,142
ST2025008570,HYD,2024-05-27 06:38:00,2024-05-28 09:38:00,2024-05-29 04:38:00,True,False,1.96,110
ST2025008571,BOM,2024-01-31 02:45:00,2024-02-01 05:45:00,2024-02-01 03:45:00,False,False,1.31,137
ST2025008572,DEL,2024-11-25 07:55:00,2024-11-26 14:55:00,2024-11-27 19:55:00,False,True,2.08,147
ST2025008573,BLR,2024-02-27 04:44:00,2024-02-28 10:44:00,2024-02-28 08:44:00,False,False,2.55,121
ST2025008574,BLR,2024-10-30 06:11:00,2024-10-31 06:11:00,2024-11-01 01:11:00,True,False,0.68,140
ST2025008575,BLR,2024-12-21 21:09:00,2024-12-23 02:09:00,2024-12-24 04:09:00,True,False,2.49,26
ST2025008576,BOM,2024-08-11 15:14:00,2024-08-12 15:14:00,2024-08-12 11:14:00,True,False,3.0,41
ST2025008577,HYD,2024-09-25 11:33:00,2024-09-25 18:33:00,2024-09-27 11:33:00,False,False,0.58,79
ST2025008578,GGN,2024-06-28 22:39:00,2024-06-29 22:39:00,2024-06-29 23:39:00,False,False,1.09,184
ST2025008579,HYD,2024-07-08 04:51:00,2024-07-08 16:51:00,2024-07-08 23:51:00,False,False,0.92,120
ST2025008580,BOM,2024-03-31 18:06:00,2024-04-01 10:06:00,2024-04-02 03:06:00,False,False,2.71,43
ST2025008581,BOM,2024-08-31 10:01:00,2024-09-01 02:01:00,2024-09-02 20:01:00,False,False,2.3,113
ST2025008582,BLR,2024-06-27 15:18:00,2024-06-28 12:18:00,2024-06-30 00:18:00,False,False,2.47,189
ST2025008583,HYD,2024-11-08 21:50:00,2024-11-09 19:50:00,2024-11-09 23:50:00,False,False,2.39,41
ST2025008584,GGN,2024-03-22 16:03:00,2024-03-23 09:03:00,2024-03-24 16:03:00,False,False,0.96,162
ST2025008585,DEL,2024-07-26 14:23:00,2024-07-27 04:23:00,2024-07-27 22:23:00,False,False,0.21,141
ST2025008586,BOM,2024-09-22 17:21:00,2024-09-23 11:21:00,2024-09-25 08:21:00,False,False,0.93,66
ST2025008587,BLR,2024-03-13 11:04:00,2024-03-14 02:04:00,2024-03-15 23:04:00,False,False,2.95,181
ST2025008588,HYD,2024-02-25 20:56:00,2024-02-26 21:56:00,2024-02-27 06:56:00,False,False,2.95,153
ST2025008589,BLR,2024-02-13 23:15:00,2024-02-14 11:15:00,2024-02-15 09:15:00,False,True,1.87,133
ST2025008590,HYD,2024-03-22 11:31:00,2024-03-22 19:31:00,2024-03-24 21:31:00,False,False,0.24,144
ST2025008591,HYD,2024-04-18 21:02:00,2024-04-19 04:02:00,2024-04-20 13:02:00,False,True,2.23,55
ST2025008592,HYD,2024-07-15 10:58:00,2024-07-15 20:58:00,2024-07-17 01:58:00,False,False,0.75,58
ST2025008593,BOM,2024-04-11 03:50:00,2024-04-11 14:50:00,2024-04-13 16:50:00,False,False,2.7,183
ST2025008594,HYD,2024-02-20 15:09:00,2024-02-21 15:09:00,2024-02-22 16:09:00,False,False,0.65,94
ST2025008595,BLR,2024-01-29 20:14:00,2024-01-30 16:14:00,2024-02-01 03:14:00,False,False,0.78,85
ST2025008596,DEL,2024-02-26 18:50:00,2024-02-27 05:50:00,2024-02-28 19:50:00,False,True,1.71,175
ST2025008597,BLR,2024-06-25 13:51:00,2024-06-26 01:51:00,2024-06-26 14:51:00,False,False,0.21,184
ST2025008598,BOM,2024-12-11 23:12:00,2024-12-12 12:12:00,2024-12-13 09:12:00,False,False,2.55,109
ST2025008599,GGN,2024-11-18 06:25:00,2024-11-18 08:25:00,2024-11-18 21:25:00,False,False,1.49,172
ST2025008600,BLR,2024-06-23 13:17:00,2024-06-24 03:17:00,2024-06-26 08:17:00,False,False,0.97,55
ST2025008601,DEL,2024-08-08 02:30:00,2024-08-08 21:30:00,2024-08-10 12:30:00,False,False,0.63,189
ST2025008602,BLR,2024-07-08 15:38:00,2024-07-09 07:38:00,2024-07-10 21:38:00,False,True,0.29,196
ST2025008603,BLR,2024-09-27 06:15:00,2024-09-27 09:15:00,2024-09-28 03:15:00,False,False,1.66,167
ST2025008604,DEL,2024-09-28 21:04:00,2024-09-29 15:04:00,2024-09-30 09:04:00,False,False,2.76,191
ST2025008605,DEL,2024-07-07 03:46:00,2024-07-08 05:46:00,2024-07-09 00:46:00,False,False,0.92,41
ST2025008606,BOM,2024-04-23 07:50:00,2024-04-24 13:50:00,2024-04-24 12:50:00,False,False,2.58,143
ST2025008607,BOM,2024-07-20 03:01:00,2024-07-20 17:01:00,2024-07-20 17:01:00,False,False,2.05,72
ST2025008608,HYD,2024-02-03 18:52:00,2024-02-04 11:52:00,2024-02-05 01:52:00,False,False,2.61,69
ST2025008609,HYD,2024-09-29 15:18:00,2024-09-29 22:18:00,2024-10-01 14:18:00,False,False,1.93,87
ST2025008610,BOM,2024-04-15 10:08:00,2024-04-16 04:08:00,2024-04-17 18:08:00,False,True,1.55,106
ST2025008611,BLR,2024-06-15 09:42:00,2024-06-15 16:42:00,2024-06-18 01:42:00,False,False,1.05,186
ST2025008612,DEL,2024-01-07 06:47:00,2024-01-08 08:47:00,2024-01-09 09:47:00,False,False,0.8,63
ST2025008613,BLR,2024-10-28 01:47:00,2024-10-28 22:47:00,2024-10-30 03:47:00,False,True,0.91,179
ST2025008614,HYD,2024-10-23 16:39:00,2024-10-24 23:39:00,2024-10-25 16:39:00,True,False,2.0,89
ST2025008615,GGN,2024-03-07 23:03:00,2024-03-08 18:03:00,2024-03-09 02:03:00,True,False,2.23,100
ST2025008616,GGN,2024-04-17 20:57:00,2024-04-18 16:57:00,2024-04-19 10:57:00,False,False,0.93,175
ST2025008617,GGN,2024-07-02 04:01:00,2024-07-03 06:01:00,2024-07-02 22:01:00,False,False,0.93,182
ST2025008618,BOM,2024-12-28 17:44:00,2024-12-29 07:44:00,2024-12-29 15:44:00,False,True,0.62,161
ST2025008619,BOM,2024-06-18 06:13:00,2024-06-19 06:13:00,2024-06-19 18:13:00,False,False,2.63,105
ST2025008620,DEL,2024-09-28 12:51:00,2024-09-29 04:51:00,2024-09-30 17:51:00,False,False,0.4,24
ST2025008621,GGN,2024-09-13 12:41:00,2024-09-13 16:41:00,2024-09-14 17:41:00,False,False,0.22,148
ST2025008622,BOM,2024-06-24 10:25:00,2024-06-24 13:25:00,2024-06-25 17:25:00,False,False,0.32,182
ST2025008623,BLR,2024-12-23 03:45:00,2024-12-24 09:45:00,2024-12-25 13:45:00,False,False,1.63,160
ST2025008624,DEL,2024-07-06 07:06:00,2024-07-07 09:06:00,2024-07-07 10:06:00,False,False,1.89,70
ST2025008625,HYD,2024-08-07 18:48:00,2024-08-08 04:48:00,2024-08-10 02:48:00,False,False,1.32,190
ST2025008626,BLR,2024-01-04 07:21:00,2024-01-04 18:21:00,2024-01-06 13:21:00,False,False,1.94,134
ST2025008627,DEL,2024-07-29 22:59:00,2024-07-30 15:59:00,2024-07-31 20:59:00,True,True,2.08,24
ST2025008628,BOM,2024-05-12 07:58:00,2024-05-12 21:58:00,2024-05-15 04:58:00,False,False,2.34,29
ST2025008629,DEL,2024-01-06 00:10:00,2024-01-06 22:10:00,2024-01-07 17:10:00,False,True,0.56,55
ST2025008630,BLR,2024-08-13 07:01:00,2024-08-14 07:01:00,2024-08-15 14:01:00,False,False,2.27,27
ST2025008631,BLR,2024-07-28 11:38:00,2024-07-29 18:38:00,2024-07-30 13:38:00,False,False,2.56,86
ST2025008632,DEL,2024-05-11 19:13:00,2024-05-12 07:13:00,2024-05-13 14:13:00,False,False,1.12,199
ST2025008633,DEL,2024-04-05 17:17:00,2024-04-06 12:17:00,2024-04-07 01:17:00,True,False,2.84,87
ST2025008634,GGN,2024-03-28 13:54:00,2024-03-29 16:54:00,2024-03-29 18:54:00,False,False,0.24,145
ST2025008635,DEL,2024-10-23 18:06:00,2024-10-24 12:06:00,2024-10-25 04:06:00,False,False,1.48,143
ST2025008636,HYD,2024-03-30 05:53:00,2024-03-30 09:53:00,2024-03-31 00:53:00,False,False,2.33,162
ST2025008637,GGN,2024-10-09 02:39:00,2024-10-09 23:39:00,2024-10-10 04:39:00,False,False,1.62,139
ST2025008638,BOM,2024-03-24 23:28:00,2024-03-25 23:28:00,2024-03-27 16:28:00,False,False,2.99,130
ST2025008639,BLR,2024-02-21 21:22:00,2024-02-22 10:22:00,2024-02-23 16:22:00,False,False,1.23,180
